gvkey,conm,tic,exchg,cusip,fic,sic,costat,fyear,fyr,datadate,at,lt,sale,ebitda,ppent,dp,che,dvc,ni,dltt,dlc
125376,PACIFIC GREEN TECHNOLOGIES,PGTK,19,694347105,USA,4955,A,2003,12,2003-12-31,0.556,0.632,0.118,-0.515,0.541,0.038,0.015,0.0,-0.926,0.358,0.11
125376,PACIFIC GREEN TECHNOLOGIES,PGTK,19,694347105,USA,4955,A,2004,12,2004-12-31,0.58,0.996,0.125,-0.434,0.53,0.022,0.0,0.0,-0.482,0.042,0.486
125376,PACIFIC GREEN TECHNOLOGIES,PGTK,19,694347105,USA,4955,A,2005,12,2005-12-31,0.0,0.8,0.005,-0.25,0.0,0.007,0.0,0.0,-0.384,0.0,0.076
125379,PENTASTAR COMMUNICATIONS INC,PNTA.1,19,709632103,USA,4899,I,2000,12,2000-12-31,38.932,13.495,27.798,-1.638,2.56,1.917,0.321,0.0,-2.527,4.032,4.063
125460,TENDER LOVING CARE HLTH SVCS,3TLCS,20,88032R107,USA,8082,I,1999,2,2000-02-29,93.511,163.502,255.689,-3.533,18.243,4.612,9.299,0.0,-15.046,53.351,5.872
125460,TENDER LOVING CARE HLTH SVCS,3TLCS,20,88032R107,USA,8082,I,2000,2,2001-02-28,103.024,185.008,240.089,6.412,16.338,4.615,4.955,0.0,-12.053,9.736,72.924
125461,VIADOR INC,3VIAD,20,92553R108,USA,7372,I,2000,12,2000-12-31,35.615,18.45,26.225,-25.639,4.357,3.265,15.955,0.0,-29.332,0.0,6.0
125461,VIADOR INC,3VIAD,20,92553R108,USA,7372,I,2001,12,2001-12-31,3.306,5.725,9.097,-17.721,0.726,1.031,1.043,0.0,-24.46,0.0,0.0
125517,MFS CALIFORNIA MUNICIPAL FD,CCA,12,59318C106,USA,6726,I,2000,11,2000-11-30,,,,,,,,,,,
125517,MFS CALIFORNIA MUNICIPAL FD,CCA,12,59318C106,USA,6726,I,2001,11,2001-11-30,,,,,,,,,,,
125517,MFS CALIFORNIA MUNICIPAL FD,CCA,12,59318C106,USA,6726,I,2002,11,2002-11-30,,,,,,,,,,,
125517,MFS CALIFORNIA MUNICIPAL FD,CCA,12,59318C106,USA,6726,I,2003,11,2003-11-30,,,,,,,,,,,
125517,MFS CALIFORNIA MUNICIPAL FD,CCA,12,59318C106,USA,6726,I,2004,11,2004-11-30,,,,,,,,,,,
125517,MFS CALIFORNIA MUNICIPAL FD,CCA,12,59318C106,USA,6726,I,2005,11,2005-11-30,,,,,,,,,,,
125518,COLONIAL INSD MUN FD,CFX.1,12,195761101,USA,6726,I,2000,11,2000-11-30,,,,,,,,,,,
125518,COLONIAL INSD MUN FD,CFX.1,12,195761101,USA,6726,I,2001,11,2001-11-30,,,,,,,,,,,
125518,COLONIAL INSD MUN FD,CFX.1,12,195761101,USA,6726,I,2002,11,2002-11-30,,,,,,,,,,,
125518,COLONIAL INSD MUN FD,CFX.1,12,195761101,USA,6726,I,2003,11,2003-11-30,,,,,,,,,,,
125518,COLONIAL INSD MUN FD,CFX.1,12,195761101,USA,6726,I,2004,11,2004-11-30,,,,,,,,,,,
125518,COLONIAL INSD MUN FD,CFX.1,12,195761101,USA,6726,I,2005,11,2005-11-30,,,,,,,,,,,
125520,COLONIAL N Y INSD MUN FD,CNM.3,12,195836101,USA,6726,I,2000,11,2000-11-30,,,,,,,,,,,
125520,COLONIAL N Y INSD MUN FD,CNM.3,12,195836101,USA,6726,I,2001,11,2001-11-30,,,,,,,,,,,
125520,COLONIAL N Y INSD MUN FD,CNM.3,12,195836101,USA,6726,I,2002,11,2002-11-30,,,,,,,,,,,
125520,COLONIAL N Y INSD MUN FD,CNM.3,12,195836101,USA,6726,I,2003,11,2003-11-30,,,,,,,,,,,
125520,COLONIAL N Y INSD MUN FD,CNM.3,12,195836101,USA,6726,I,2004,11,2004-11-30,,,,,,,,,,,
125524,INTERTRUST TECHNOLOGIES CORP,ITRU,14,46113Q109,USA,7372,I,2000,12,2000-12-31,226.873,19.525,7.988,-51.521,8.919,5.186,158.518,0.0,-55.641,0.0,0.0
125524,INTERTRUST TECHNOLOGIES CORP,ITRU,14,46113Q109,USA,7372,I,2001,12,2001-12-31,144.593,19.982,8.425,-68.312,8.071,9.569,126.701,0.0,-115.458,0.0,0.0
125525,JNI CORP,JNIC,14,46622G105,USA,3576,I,2000,12,2000-12-31,178.094,21.405,103.181,18.208,8.995,2.238,116.445,0.0,14.256,0.0,0.0
125525,JNI CORP,JNIC,14,46622G105,USA,3576,I,2001,12,2001-12-31,152.147,11.143,75.263,-9.062,13.371,9.737,87.464,0.0,-13.748,0.531,0.0
125525,JNI CORP,JNIC,14,46622G105,USA,3576,I,2002,12,2002-12-31,122.081,15.962,38.362,-16.421,8.98,6.97,87.367,0.0,-34.644,0.368,0.0
125527,NUVEEN SR INCOME FD,NSL,11,67067Y104,USA,6726,I,2000,7,2000-07-31,,,,,,,,,,,
125527,NUVEEN SR INCOME FD,NSL,11,67067Y104,USA,6726,I,2001,7,2001-07-31,,,,,,,,,,,
125527,NUVEEN SR INCOME FD,NSL,11,67067Y104,USA,6726,I,2002,7,2002-07-31,,,,,,,,,,,
125527,NUVEEN SR INCOME FD,NSL,11,67067Y104,USA,6726,I,2003,7,2003-07-31,,,,,,,,,,,
125527,NUVEEN SR INCOME FD,NSL,11,67067Y104,USA,6726,I,2004,7,2004-07-31,,,,,,,,,,,
125527,NUVEEN SR INCOME FD,NSL,11,67067Y104,USA,6726,I,2005,7,2005-07-31,,,,,,,,,,,
125528,PLASTIC SURGERY CO,3PSUG,13,727557100,USA,8742,I,2000,12,2000-12-31,18.558,13.744,29.637,2.162,1.292,1.005,0.274,0.0,0.62,10.264,1.857
125529,PREDICTIVE SYSTEMS INC,PRDS.,14,74036W102,USA,7370,I,2000,12,2000-12-31,251.454,27.76,88.275,-2.06,10.404,4.569,83.854,0.0,-3.887,0.152,0.154
125529,PREDICTIVE SYSTEMS INC,PRDS.,14,74036W102,USA,7370,I,2001,12,2001-12-31,102.493,17.556,68.208,-42.563,6.323,24.805,41.278,0.0,-140.873,0.052,0.082
125529,PREDICTIVE SYSTEMS INC,PRDS.,14,74036W102,USA,7370,I,2002,12,2002-12-31,32.21,7.744,49.96,-15.125,0.306,3.668,20.829,0.0,-61.926,0.009,0.049
125531,OPEXA THERAPEUTICS INC,OPXA,14,68372T301,USA,2836,I,2004,12,2004-12-31,28.079,4.883,0.0,-3.495,0.342,0.265,0.852,0.0,-4.621,0.0,3.093
125531,OPEXA THERAPEUTICS INC,OPXA,14,68372T301,USA,2836,I,2005,12,2005-12-31,29.742,9.192,0.0,-10.442,0.48,1.735,2.56,0.0,-15.517,0.0,1.5
125533,PACTIV CORP,PTV,11,695257105,USA,3089,I,2000,12,2000-12-31,4341.0,2780.0,3134.0,570.0,1231.0,185.0,26.0,0.0,247.0,1560.0,13.0
125533,PACTIV CORP,PTV,11,695257105,USA,3089,I,2001,12,2001-12-31,4060.0,2363.0,2812.0,574.0,1273.0,177.0,41.0,0.0,193.0,1211.0,7.0
125533,PACTIV CORP,PTV,11,695257105,USA,3089,I,2002,12,2002-12-31,3412.0,2494.0,2880.0,617.0,1366.0,158.0,127.0,0.0,148.0,1224.0,13.0
125533,PACTIV CORP,PTV,11,695257105,USA,3089,I,2003,12,2003-12-31,3706.0,2637.0,3138.0,630.0,1522.0,163.0,140.0,0.0,183.0,1336.0,5.0
125533,PACTIV CORP,PTV,11,695257105,USA,3089,I,2004,12,2004-12-31,3741.0,2649.0,3382.0,609.0,1445.0,169.0,222.0,0.0,155.0,869.0,472.0
125533,PACTIV CORP,PTV,11,695257105,USA,3089,I,2005,12,2005-12-31,2820.0,1991.0,2756.0,460.0,1141.0,144.0,172.0,0.0,54.0,869.0,3.0
125554,STC BROADCASTING INC,9813B,1,784752933,USA,4833,I,2000,12,2000-12-31,348.757,222.036,80.231,11.225,61.835,13.933,5.026,0.0,-11.205,187.25,8.0
125554,STC BROADCASTING INC,9813B,1,784752933,USA,4833,I,2001,12,2001-12-31,304.031,160.004,66.954,0.96,35.165,11.748,8.115,0.0,17.11,124.15,0.0
125580,SOUTHERN FIRST BANKSHARES,SFST,14,842873101,USA,6020,A,2000,12,2000-12-31,61.428,51.953,3.206,-0.191,0.617,0.066,4.851,0.0,-0.662,0.0,0.0
125580,SOUTHERN FIRST BANKSHARES,SFST,14,842873101,USA,6020,A,2001,12,2001-12-31,118.565,109.106,6.594,0.634,0.891,0.193,2.983,0.0,-0.119,3.0,11.483
125580,SOUTHERN FIRST BANKSHARES,SFST,14,842873101,USA,6020,A,2002,12,2002-12-31,170.358,160.126,8.673,1.774,0.786,0.21,4.471,0.0,0.752,13.0,11.607
125580,SOUTHERN FIRST BANKSHARES,SFST,14,842873101,USA,6020,A,2003,12,2003-12-31,230.655,219.468,10.144,2.905,0.825,0.163,6.948,0.0,1.006,38.5,9.297
125580,SOUTHERN FIRST BANKSHARES,SFST,14,842873101,USA,6020,A,2004,12,2004-12-31,315.811,287.732,14.726,4.999,2.014,0.164,5.338,0.0,2.013,48.686,31.26
125580,SOUTHERN FIRST BANKSHARES,SFST,14,842873101,USA,6020,A,2005,12,2005-12-31,405.313,374.84,22.496,7.772,5.577,0.26,25.604,0.0,2.514,85.903,21.68
125582,A21 GROUP INC,ATWOQ,19,002184109,USA,5961,I,2002,12,2002-12-31,,,,,,,,,,,
125582,A21 GROUP INC,ATWOQ,19,002184109,USA,5961,I,2003,12,2003-12-31,0.031,1.54,0.0,-1.133,0.015,0.036,0.001,0.0,-1.333,0.0,0.584
125582,A21 GROUP INC,ATWOQ,19,002184109,USA,5961,I,2004,12,2004-12-31,15.554,11.564,7.475,-0.695,10.074,1.127,0.717,0.0,-2.491,9.085,0.032
125582,A21 GROUP INC,ATWOQ,19,002184109,USA,5961,I,2005,12,2005-12-31,20.514,14.293,9.563,-0.928,9.317,1.683,1.194,0.0,-4.774,9.788,1.083
125583,SUNCOM WIRELESS HOLDINGS INC,TPC.2,11,86722Q207,USA,4812,I,2000,12,2000-12-31,1065.89,906.385,357.281,-30.757,662.99,94.131,1.617,0.0,-176.906,728.485,15.515
125583,SUNCOM WIRELESS HOLDINGS INC,TPC.2,11,86722Q207,USA,4812,I,2001,12,2001-12-31,1683.605,1607.861,549.989,47.851,793.175,127.677,371.088,0.0,-198.583,1344.291,34.906
125583,SUNCOM WIRELESS HOLDINGS INC,TPC.2,11,86722Q207,USA,4812,I,2002,12,2002-12-31,1617.571,1654.083,715.985,145.036,796.503,131.105,212.45,0.0,-136.821,1413.263,43.061
125583,SUNCOM WIRELESS HOLDINGS INC,TPC.2,11,86722Q207,USA,4812,I,2003,12,2003-12-31,1519.291,1699.241,810.099,196.636,788.87,148.694,105.966,0.0,-154.09,1443.788,24.165
125583,SUNCOM WIRELESS HOLDINGS INC,TPC.2,11,86722Q207,USA,4812,I,2004,12,2004-12-31,2446.962,2042.387,818.2,188.365,814.127,174.37,503.109,0.0,682.527,1688.318,16.993
125583,SUNCOM WIRELESS HOLDINGS INC,TPC.2,11,86722Q207,USA,4812,I,2005,12,2005-12-31,2000.219,2083.369,826.158,22.002,650.284,336.755,350.129,0.0,-496.808,1689.351,19.958
125584,WQN INC,WQNI,19,92932C103,USA,4899,A,2000,12,2000-12-31,35.73,3.6,12.906,-1.708,4.275,0.624,29.012,0.0,-4.745,1.1,0.0
125584,WQN INC,WQNI,19,92932C103,USA,4899,A,2001,12,2001-12-31,27.527,3.25,12.176,-4.659,2.036,1.335,25.04,0.0,-7.186,0.3,0.925
125584,WQN INC,WQNI,19,92932C103,USA,4899,A,2002,12,2002-12-31,23.277,1.882,11.47,-2.169,1.628,1.1,20.722,0.0,-2.887,0.0,0.3
125584,WQN INC,WQNI,19,92932C103,USA,4899,A,2003,12,2003-12-31,20.184,2.134,9.915,-2.894,1.04,1.076,17.932,0.0,-3.345,0.3,0.0
125584,WQN INC,WQNI,19,92932C103,USA,4899,A,2004,12,2004-12-31,18.75,2.684,15.264,-1.92,0.598,0.796,12.886,0.0,-3.174,0.0,0.3
125584,WQN INC,WQNI,19,92932C103,USA,4899,A,2005,12,2005-12-31,22.278,4.061,0.0,-0.811,0.01,0.003,3.847,0.0,0.28,0.0,3.58
125594,GREENSMART CORPORATION,GREN,19,395717101,USA,2870,I,2000,9,2000-09-30,6.838,3.921,6.208,0.482,0.759,0.059,0.556,0.0,0.447,0.0,0.78
125594,GREENSMART CORPORATION,GREN,19,395717101,USA,2870,I,2001,9,2001-09-30,4.037,1.777,2.339,-0.639,0.74,0.067,0.072,0.0,-0.775,0.0,0.951
125594,GREENSMART CORPORATION,GREN,19,395717101,USA,2870,I,2002,9,2002-09-30,2.744,1.349,1.481,-1.354,0.673,0.069,0.129,0.0,-1.187,0.0,0.417
125595,AKAMAI TECHNOLOGIES INC,AKAM,14,00971T101,USA,7370,A,2000,12,2000-12-31,2790.777,386.378,89.766,-186.516,143.041,711.694,309.652,0.0,-885.785,300.421,1.08
125595,AKAMAI TECHNOLOGIES INC,AKAM,14,00971T101,USA,7370,A,2001,12,2001-12-31,421.478,404.244,163.214,-130.938,132.237,329.624,192.68,0.0,-2435.512,300.113,0.405
125595,AKAMAI TECHNOLOGIES INC,AKAM,14,00971T101,USA,7370,A,2002,12,2002-12-31,229.863,397.953,144.976,-46.294,63.159,90.418,114.926,0.0,-204.437,301.006,1.207
125595,AKAMAI TECHNOLOGIES INC,AKAM,14,00971T101,USA,7370,A,2003,12,2003-12-31,278.941,454.295,161.259,30.073,23.878,49.749,169.984,0.0,-29.281,386.0,15.775
125595,AKAMAI TECHNOLOGIES INC,AKAM,14,00971T101,USA,7370,A,2004,12,2004-12-31,182.743,308.674,210.015,67.777,25.242,18.81,70.63,0.0,34.364,256.614,0.232
125595,AKAMAI TECHNOLOGIES INC,AKAM,14,00971T101,USA,7370,A,2005,12,2005-12-31,891.499,267.285,283.115,97.528,44.885,24.153,292.408,0.0,327.998,200.0,0.0
125596,ALLIED RISER COMMUNICATIONS,ARCC.1,14,019496108,USA,4813,I,2000,12,2000-12-31,589.703,263.173,14.332,-146.129,182.442,36.155,241.562,0.0,-173.408,191.29,32.942
125597,FREEDOM GOLF CORP,3FGLC,20,356385104,USA,3949,I,2000,9,2000-09-30,0.256,0.675,0.154,-0.989,0.009,0.01,0.016,0.0,-1.021,0.0,0.219
125597,FREEDOM GOLF CORP,3FGLC,20,356385104,USA,3949,I,2001,9,2001-09-30,0.267,1.155,0.148,-0.565,0.006,0.01,0.0,0.0,-0.642,0.0,0.494
125600,TELKONET INC,TKOI,19,879604106,USA,3823,A,2001,12,2001-12-31,0.738,1.464,0.0,-1.545,0.027,0.044,0.022,0.0,-2.006,0.94,0.399
125600,TELKONET INC,TKOI,19,879604106,USA,3823,A,2002,12,2002-12-31,0.295,1.822,0.0,-3.148,0.038,0.007,0.019,0.0,-3.778,0.863,0.31
125600,TELKONET INC,TKOI,19,879604106,USA,3823,A,2003,12,2003-12-31,6.177,3.789,0.094,-6.527,0.154,0.037,5.178,0.0,-7.658,3.133,0.015
125600,TELKONET INC,TKOI,19,879604106,USA,3823,A,2004,12,2004-12-31,15.494,1.848,0.699,-12.97,1.017,0.143,11.839,0.0,-13.093,0.588,0.0
125600,TELKONET INC,TKOI,19,879604106,USA,3823,A,2005,12,2005-12-31,23.291,17.976,2.488,-14.477,1.382,0.43,18.422,0.0,-15.778,9.617,6.35
125601,GAIA INC,GAIA,14,36269P104,USA,7370,A,2000,12,2000-12-31,48.477,18.329,60.588,5.673,10.797,1.245,8.579,0.0,2.649,5.77,0.148
125601,GAIA INC,GAIA,14,36269P104,USA,7370,A,2001,12,2001-12-31,88.187,17.146,98.737,10.187,13.278,2.225,22.245,0.0,4.056,0.238,0.212
125601,GAIA INC,GAIA,14,36269P104,USA,7370,A,2002,12,2002-12-31,91.672,22.129,111.406,12.476,9.543,1.966,11.422,0.0,5.448,0.055,0.27
125601,GAIA INC,GAIA,14,36269P104,USA,7370,A,2003,12,2003-12-31,91.86,19.055,102.0,1.804,16.398,3.086,8.384,0.0,-0.972,0.0,0.055
125601,GAIA INC,GAIA,14,36269P104,USA,7370,A,2004,12,2004-12-31,88.287,17.472,96.657,-2.781,13.284,3.509,10.439,0.0,-4.638,0.0,0.0
125601,GAIA INC,GAIA,14,36269P104,USA,7370,A,2005,12,2005-12-31,156.101,40.716,142.492,6.732,47.767,3.646,15.028,0.0,1.336,0.0,0.0
125604,PLUG POWER INC,PLUG,14,72919P202,USA,3674,A,2000,12,2000-12-31,150.829,16.698,8.378,-80.914,32.29,5.835,87.023,0.0,-86.242,5.34,0.377
125604,PLUG POWER INC,PLUG,14,72919P202,USA,3674,A,2001,12,2001-12-31,151.374,16.371,5.742,-65.534,30.241,8.107,92.993,0.0,-73.112,5.005,0.33
125604,PLUG POWER INC,PLUG,14,72919P202,USA,3674,A,2002,12,2002-12-31,108.683,15.986,11.818,-38.052,26.321,8.434,56.173,0.0,-47.218,4.644,0.33
125604,PLUG POWER INC,PLUG,14,72919P202,USA,3674,A,2003,12,2003-12-31,160.589,16.303,12.502,-42.242,24.122,6.669,102.349,0.0,-53.039,4.366,0.345
125604,PLUG POWER INC,PLUG,14,72919P202,USA,3674,A,2004,12,2004-12-31,117.997,15.884,16.141,-39.37,21.829,6.957,67.215,0.0,-46.739,3.998,0.427
125604,PLUG POWER INC,PLUG,14,72919P202,USA,3674,A,2005,12,2005-12-31,139.784,14.829,13.486,-43.933,19.826,4.046,97.949,0.0,-51.743,3.604,0.527
125614,ISHARES MSCI U K ETF,EWU,17,46435G334,USA,6722,A,2000,8,2000-08-31,,,,,,,,,,,
125614,ISHARES MSCI U K ETF,EWU,17,46435G334,USA,6722,A,2001,8,2001-08-31,,,,,,,,,,,
125614,ISHARES MSCI U K ETF,EWU,17,46435G334,USA,6722,A,2002,8,2002-08-31,,,,,,,,,,,
125614,ISHARES MSCI U K ETF,EWU,17,46435G334,USA,6722,A,2003,8,2003-08-31,,,,,,,,,,,
125614,ISHARES MSCI U K ETF,EWU,17,46435G334,USA,6722,A,2004,8,2004-08-31,,,,,,,,,,,
125614,ISHARES MSCI U K ETF,EWU,17,46435G334,USA,6722,A,2005,8,2005-08-31,,,,,,,,,,,
125654,LANIER WORLDWIDE INC,LR.1,11,51589L105,USA,3861,I,2000,6,2000-06-30,1050.127,925.357,1325.645,214.788,165.973,109.273,8.651,547.123,1.203,389.619,260.258
125674,ISHARES MSCI SWITZERLAND ETF,EWL,17,464286749,USA,6722,A,2000,8,2000-08-31,,,,,,,,,,,
125674,ISHARES MSCI SWITZERLAND ETF,EWL,17,464286749,USA,6722,A,2001,8,2001-08-31,,,,,,,,,,,
125674,ISHARES MSCI SWITZERLAND ETF,EWL,17,464286749,USA,6722,A,2002,8,2002-08-31,,,,,,,,,,,
125674,ISHARES MSCI SWITZERLAND ETF,EWL,17,464286749,USA,6722,A,2003,8,2003-08-31,,,,,,,,,,,
125674,ISHARES MSCI SWITZERLAND ETF,EWL,17,464286749,USA,6722,A,2004,8,2004-08-31,,,,,,,,,,,
125674,ISHARES MSCI SWITZERLAND ETF,EWL,17,464286749,USA,6722,A,2005,8,2005-08-31,,,,,,,,,,,
125675,ISHARES MSCI SWEDEN ETF,EWD,17,464286756,USA,6722,A,2000,8,2000-08-31,,,,,,,,,,,
125675,ISHARES MSCI SWEDEN ETF,EWD,17,464286756,USA,6722,A,2001,8,2001-08-31,,,,,,,,,,,
125675,ISHARES MSCI SWEDEN ETF,EWD,17,464286756,USA,6722,A,2002,8,2002-08-31,,,,,,,,,,,
125675,ISHARES MSCI SWEDEN ETF,EWD,17,464286756,USA,6722,A,2003,8,2003-08-31,,,,,,,,,,,
125675,ISHARES MSCI SWEDEN ETF,EWD,17,464286756,USA,6722,A,2004,8,2004-08-31,,,,,,,,,,,
125675,ISHARES MSCI SWEDEN ETF,EWD,17,464286756,USA,6722,A,2005,8,2005-08-31,,,,,,,,,,,
125714,SKILLED HEALTHCARE GRP -OLD,9816B,1,83099X931,USA,8051,I,2000,12,2000-12-31,385.468,305.834,301.911,45.453,240.242,15.979,0.346,0.0,-1.845,17.409,226.999
125714,SKILLED HEALTHCARE GRP -OLD,9816B,1,83099X931,USA,8051,I,2001,12,2001-12-31,,,,,,,,,,,
125714,SKILLED HEALTHCARE GRP -OLD,9816B,1,83099X931,USA,8051,I,2002,12,2002-12-31,,,,,,,,,,,
125714,SKILLED HEALTHCARE GRP -OLD,9816B,1,83099X931,USA,8051,I,2003,12,2003-12-31,260.841,340.802,359.289,49.071,157.58,9.79,,0.0,-13.678,247.279,35.61
125734,TRANSWESTERN HOLDINGS LP,9818B,1,894024934,USA,2741,I,2000,12,2000-12-31,167.029,354.929,177.346,56.333,4.238,27.855,1.961,0.0,-2.455,314.531,2.041
125734,TRANSWESTERN HOLDINGS LP,9818B,1,894024934,USA,2741,I,2001,12,2001-12-31,420.733,570.856,242.378,57.379,6.59,51.598,26.913,0.0,-56.558,496.006,5.055
125754,HUNTSMAN POLYMERS CORP-OLD,9819B,1,447015934,USA,2821,I,2000,12,2000-12-31,1137.633,714.861,674.592,52.295,895.355,71.5,0.0,0.0,-45.758,479.046,0.0
125754,HUNTSMAN POLYMERS CORP-OLD,9819B,1,447015934,USA,2821,I,2001,12,2001-12-31,507.411,647.353,490.148,-29.513,374.475,67.8,0.0,0.0,-593.714,0.0,533.968
125794,NEOGENOMICS INC,NEO,14,64049M209,USA,8071,A,2000,12,2000-12-31,0.0,0.125,0.252,-0.945,0.0,0.026,0.0,0.0,-0.97,0.0,0.0
125794,NEOGENOMICS INC,NEO,14,64049M209,USA,8071,A,2001,12,2001-12-31,0.081,0.186,,,0.003,,0.077,0.0,,0.0,0.0
125794,NEOGENOMICS INC,NEO,14,64049M209,USA,8071,A,2002,12,2002-12-31,0.448,0.425,0.093,-0.546,0.383,0.038,0.0,0.0,-0.591,0.0,0.014
125794,NEOGENOMICS INC,NEO,14,64049M209,USA,8071,A,2003,12,2003-12-31,0.507,0.875,0.37,-0.447,0.398,0.048,0.025,0.0,-0.536,0.59,0.059
125794,NEOGENOMICS INC,NEO,14,64049M209,USA,8071,A,2004,12,2004-12-31,0.592,1.019,0.558,-0.639,0.393,0.091,0.113,0.0,-0.819,0.0,0.74
125794,NEOGENOMICS INC,NEO,14,64049M209,USA,8071,A,2005,12,2005-12-31,1.08,2.075,1.885,-0.626,0.382,0.124,0.011,0.0,-0.997,0.0,0.0
125795,BE FREE INC,BFRE.,14,073308108,USA,7373,I,2000,12,2000-12-31,300.375,13.418,19.685,-22.498,17.443,50.651,149.86,0.0,-64.912,2.781,2.593
125795,BE FREE INC,BFRE.,14,073308108,USA,7373,I,2001,12,2001-12-31,156.096,10.127,23.414,-19.615,11.962,21.348,133.146,0.0,-142.015,0.604,2.11
125814,WEYERHAEUSER CO CDA  LTD,,,,USA,2400,I,2000,12,2000-12-31,27282.951,17038.537,23961.613,3822.162,15635.027,1288.049,184.435,544.309,1259.559,6261.808,2508.622
125814,WEYERHAEUSER CO CDA  LTD,,,,USA,2400,I,2001,12,2001-12-31,29133.62,18471.095,23164.517,2838.032,16763.816,1395.127,324.892,559.006,563.784,8945.692,745.342
125814,WEYERHAEUSER CO CDA  LTD,,,,USA,2400,I,2002,12,2002-12-31,44586.026,34121.684,29188.924,3626.1,27439.864,1944.98,192.76,557.74,380.78,19983.843,1461.5
125814,WEYERHAEUSER CO CDA  LTD,,,,USA,2400,I,2003,12,2003-12-31,36325.261,27138.3,25681.878,3374.195,21882.516,1703.251,261.045,458.767,357.967,15993.505,152.492
125814,WEYERHAEUSER CO CDA  LTD,,,,USA,2400,I,2004,12,2004-12-31,36046.644,24909.177,27275.061,4545.242,19644.301,1590.895,1440.47,447.665,1543.962,12293.935,611.327
125814,WEYERHAEUSER CO CDA  LTD,,,,USA,2400,I,2005,12,2005-12-31,32904.0,21403.0,26376.0,3814.0,17190.0,1542.0,1287.0,543.0,854.0,9408.0,777.0
125834,ISHARES MSCI SPAIN ETF,EWP,17,464286764,USA,6722,A,2000,8,2000-08-31,,,,,,,,,,,
125834,ISHARES MSCI SPAIN ETF,EWP,17,464286764,USA,6722,A,2001,8,2001-08-31,,,,,,,,,,,
125834,ISHARES MSCI SPAIN ETF,EWP,17,464286764,USA,6722,A,2002,8,2002-08-31,,,,,,,,,,,
125834,ISHARES MSCI SPAIN ETF,EWP,17,464286764,USA,6722,A,2003,8,2003-08-31,,,,,,,,,,,
125834,ISHARES MSCI SPAIN ETF,EWP,17,464286764,USA,6722,A,2004,8,2004-08-31,,,,,,,,,,,
125834,ISHARES MSCI SPAIN ETF,EWP,17,464286764,USA,6722,A,2005,8,2005-08-31,,,,,,,,,,,
125859,800 AMERICA.COM INC,3ACCO,19,28248N102,USA,7389,I,2000,12,2000-12-31,4.422,0.412,15.981,3.6,1.085,0.486,2.117,0.0,2.072,0.0,0.0
125859,800 AMERICA.COM INC,3ACCO,19,28248N102,USA,7389,I,2001,12,2001-12-31,22.972,2.028,21.401,14.086,5.809,1.147,13.202,0.0,8.316,0.0,0.0
125860,PAC-WEST TELECOMM INC,PACW.1,19,69371Y101,USA,4813,I,2000,12,2000-12-31,360.792,241.035,139.09,39.422,201.514,17.651,100.579,0.0,3.617,165.459,5.868
125860,PAC-WEST TELECOMM INC,PACW.1,19,69371Y101,USA,4813,I,2001,12,2001-12-31,314.737,229.666,149.992,24.362,201.036,32.471,82.5,0.0,-34.792,160.192,17.881
125860,PAC-WEST TELECOMM INC,PACW.1,19,69371Y101,USA,4813,I,2002,12,2002-12-31,243.016,155.78,164.098,51.372,159.606,41.263,57.259,0.0,2.046,97.443,12.081
125860,PAC-WEST TELECOMM INC,PACW.1,19,69371Y101,USA,4813,I,2003,12,2003-12-31,173.675,81.211,134.64,39.137,121.211,44.0,34.657,0.0,-15.25,54.714,2.589
125860,PAC-WEST TELECOMM INC,PACW.1,19,69371Y101,USA,4813,I,2004,12,2004-12-31,107.052,89.463,124.006,26.107,43.413,32.565,42.766,0.0,-75.033,65.038,2.889
125860,PAC-WEST TELECOMM INC,PACW.1,19,69371Y101,USA,4813,I,2005,12,2005-12-31,79.323,66.086,90.933,-2.999,39.458,13.452,26.681,0.0,8.588,43.52,5.392
125862,BLACKROCK S&P500 PRTD ETQY,PEFX,19,09256F108,USA,6726,I,2000,9,2000-09-30,,,,,,,,,,,
125862,BLACKROCK S&P500 PRTD ETQY,PEFX,19,09256F108,USA,6726,I,2001,9,2001-09-30,,,,,,,,,,,
125862,BLACKROCK S&P500 PRTD ETQY,PEFX,19,09256F108,USA,6726,I,2002,9,2002-09-30,,,,,,,,,,,
125862,BLACKROCK S&P500 PRTD ETQY,PEFX,19,09256F108,USA,6726,I,2003,9,2003-09-30,,,,,,,,,,,
125862,BLACKROCK S&P500 PRTD ETQY,PEFX,19,09256F108,USA,6726,I,2004,9,2004-09-30,,,,,,,,,,,
125862,BLACKROCK S&P500 PRTD ETQY,PEFX,19,09256F108,USA,6726,I,2005,9,2005-09-30,,,,,,,,,,,
125874,ISHARES MSCI SINGAPORE ETF,EWS,17,46434G780,USA,6722,A,2000,8,2000-08-31,,,,,,,,,,,
125874,ISHARES MSCI SINGAPORE ETF,EWS,17,46434G780,USA,6722,A,2001,8,2001-08-31,,,,,,,,,,,
125874,ISHARES MSCI SINGAPORE ETF,EWS,17,46434G780,USA,6722,A,2002,8,2002-08-31,,,,,,,,,,,
125874,ISHARES MSCI SINGAPORE ETF,EWS,17,46434G780,USA,6722,A,2003,8,2003-08-31,,,,,,,,,,,
125874,ISHARES MSCI SINGAPORE ETF,EWS,17,46434G780,USA,6722,A,2004,8,2004-08-31,,,,,,,,,,,
